	domain	phylum	order	class	family	genus	quality
888	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	|100
890	Bacteria	Firmicutes	Clostridia	Clostridiales	vadinBB60	unclassified	|93
891	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|100
892	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	unclassified	|100
893	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	|77
894	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|98
895	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|99
896	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|75
897	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	unclassified	|100
898	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
899	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	|100
900	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	|98
901	unknown	unclassified	unclassified	unclassified	unclassified	unclassified	|0
903	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
904	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|100
905	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis	|84
906	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	|100
908	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|75
909	Bacteria	Firmicutes	Bacilli	Bacillales	unclassified	unclassified	|100
910	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Zymophilus	|90
911	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|72
913	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	|100
914	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|97
915	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|100
916	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	|100
918	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis	|86
921	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes	|100
922	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis	|82
923	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|96
924	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	|100
925	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	unclassified	|100
926	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	unclassified	|100
927	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
929	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Rickettsiella	|100
931	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|100
932	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|100
933	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Centipeda	|72
934	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|100
938	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Tissierella	|71
939	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	|97
940	Bacteria	Firmicutes	Clostridia	unclassified	unclassified	unclassified	|74
941	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
942	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	|93
943	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	|88
945	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|95
947	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified	|100
949	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	|100
951	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	|93
952	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|97
953	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter	|100
954	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	|98
955	Bacteria	Verrucomicrobia	Opitutae	unclassified	unclassified	unclassified	|88
956	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	|72
957	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	|72
958	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	|100
960	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
962	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	|100
963	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|88
964	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	|100
965	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmatales_Incertae_Sedis	Candidatus_Methanomethylophilus	|100
966	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|96
967	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Proteiniphilum	|100
968	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified	|100
969	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|100
970	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|78
972	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	|100
973	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	|100
974	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Tissierella	|97
975	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	|86
977	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	|96
978	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|85
979	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis	|84
980	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Edwardsiella	|100
981	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	unclassified	|100
983	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	|99
984	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified	|100
985	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|100
986	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|98
988	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	unclassified	|100
989	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|100
990	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	unclassified	|72
991	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	|96
992	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|98
993	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	|97
995	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	|95
996	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|74
997	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Peptoniphilus	|83
998	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|88
999	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|89
1000	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|96
1001	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Tissierella	|99
1002	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	unclassified	|98
1003	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified	|100
1004	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Paenochrobactrum	|99
1005	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis	|84
1006	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified	|74
1007	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	unclassified	|70
1008	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|100
1009	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified	|100
1010	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	|95
1012	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	|98
1014	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|100
1015	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Finegoldia	|89
1016	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	|100
1021	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|100
1022	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	|100
1023	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|92
1027	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|96
1028	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|76
1029	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|73
1032	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	unclassified	unclassified	|100
1035	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	|80
1036	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|100
1037	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	unclassified	|100
1038	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Incertae_Sedis	|100
1039	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
1042	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|84
1043	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified	|99
1044	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Incertae_Sedis	|99
1045	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	|100
1047	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	|100
1050	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified	|100
1051	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	|99
1052	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	|100
1054	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	|100
1055	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	|100
1056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	|100
1061	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|100
1062	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|85
1063	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|100
1064	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	|100
1065	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|94
1067	Bacteria	Cyanobacteria	Chloroplast	unclassified	unclassified	unclassified	|99
1069	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	|100
1071	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	unclassified	|70
1074	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	|84
1076	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|96
1077	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	RC9_gut_group	|82
1078	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|84
1079	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	|81
1080	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	|100
1082	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	RC9_gut_group	|98
1084	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified	|100
1085	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	|100
1086	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	unclassified	|74
1087	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified	|100
1089	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	|100
1090	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Peptoniphilus	|100
1091	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	|100
1092	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	0319-6G20	unclassified	|100
1093	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	|100
1096	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|95
1098	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|100
1101	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	|98
1102	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Viridibacillus	|71
1103	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	|71
1104	Bacteria	Firmicutes	Clostridia	Clostridiales	vadinBB60	unclassified	|87
1106	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|96
1107	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	|85
1108	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|99
1110	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	|100
1111	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	|100
1112	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	|100
1114	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|100
1115	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_SS18	|100
1117	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	|100
1118	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	|94
1119	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	|99
1120	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	unclassified	|94
1121	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	|100
1122	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
1123	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	|95
1125	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Incertae_Sedis	|78
1128	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	|99
1129	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	|99
1132	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmatales_Incertae_Sedis	Candidatus_Methanomethylophilus	|100
1133	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	|100
1134	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|100
1135	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|91
1137	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	unclassified	|70
1139	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	unclassified	unclassified	|100
1140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Thalassospira	|100
1141	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis	|97
1142	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	|100
1144	Bacteria	SHA-109	unclassified	unclassified	unclassified	unclassified	|100
1145	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	|99
1147	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|81
1148	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|98
1149	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	|100
1150	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Incertae_Sedis	|95
1154	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|96
1164	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Tissierella	|88
1165	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Parasutterella	|100
1166	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	|100
1167	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	|100
1169	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Proteiniclasticum	|95
1173	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	unclassified	|93
1174	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	|100
1175	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|100
1177	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aequorivita	|100
1181	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	unclassified	|98
1182	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|94
1183	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|86
1184	Eukaryota	Excavata	Metamonada	Parabasalia	Trichomonadea	Trichomonas	|100
1185	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Petrimonas	|100
1188	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified	|100
1189	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	|100
1190	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|99
1193	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	|98
1194	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	|76
1197	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	unclassified	|100
1198	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|96
1199	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	|100
1203	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	|73
1205	Bacteria	Tenericutes	Mollicutes	RF9	unclassified	unclassified	|100
1209	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	|71
1212	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|100
1213	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcus	|100
1214	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	|98
1215	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	|100
1216	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	|100
1219	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	|100
1223	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|99
1227	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	|100
1229	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Wohlfahrtiimonas	|100
1231	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|99
1233	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Incertae_Sedis	|100
1234	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified	|93
1235	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|100
1236	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Tissierella	|74
1240	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Incertae_Sedis	|96
1241	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Anaerococcus	|99
1246	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Myroides	|95
1249	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	|100
1250	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	|100
1251	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	|94
1252	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	|100
1256	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	unclassified	|82
1260	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	|83
1262	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	|71
1263	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|97
1264	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Incertae_Sedis	|70
1266	unknown	unclassified	unclassified	unclassified	unclassified	unclassified	|0
1267	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	|79
1268	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	|74
1271	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	|99
1272	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|71
1276	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|100
1278	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified	|80
1281	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	|100
1283	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	unclassified	unclassified	|100
1287	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|74
1288	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
1289	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	|97
1290	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	|100
1291	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	|100
1292	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	|100
1293	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified	|100
1295	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	|100
1296	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanisphaera	|98
1298	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	unclassified	|87
1300	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Xenophilus	|75
1301	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	|100
1306	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis	|100
1307	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pannonibacter	|86
1308	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter	|99
1310	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinobaculum	|100
1312	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerofilum	|88
1313	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	|100
1314	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	unclassified	unclassified	|70
1320	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	|100
1323	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Incertae_Sedis	|94
1324	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Incertae_Sedis	|96
1327	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	|100
1332	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	|89
1344	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	|75
1345	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified	|89
1347	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	|100
1348	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Incertae_Sedis	|70
1349	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	|100
1352	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Dickeya	|100
1353	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	|100
