,SampleID,Env,Region,Contribution
SRR3680083,,Senior,Sichuan,0.56803477
SRR3680083,,Young,Sichuan,0.4319652
SRR3680084,,Senior,Sichuan,0.21040578
SRR3680084,,Young,Sichuan,0.78959423
SRR5601928,,Senior,Jiangsu,0.5724848
SRR5601928,,Young,Jiangsu,0.42751515
SRR5601942,,Senior,Jiangsu,0.31100336
SRR5601942,,Young,Jiangsu,0.6889967
SRR5601986,,Senior,Jiangsu,0.43248934
SRR5601986,,Young,Jiangsu,0.56751066
SRR5601992,,Senior,Jiangsu,0.23765647
SRR5601992,,Young,Jiangsu,0.7623435
SRR5602012,,Senior,Jiangsu,0.5713299
SRR5602012,,Young,Jiangsu,0.42867008
SRR5602017,,Senior,Jiangsu,0.56912917
SRR5602017,,Young,Jiangsu,0.4308708
SRR5602018,,Senior,Jiangsu,0.30935565
SRR5602018,,Young,Jiangsu,0.6906444
SRR5602020,,Senior,Jiangsu,0.5568398
SRR5602020,,Young,Jiangsu,0.44316018
SRR5602099,,Senior,Jiangsu,0.5663335
SRR5602099,,Young,Jiangsu,0.43366662
SRR5602100,,Senior,Jiangsu,0.568992
SRR5602100,,Young,Jiangsu,0.431008
SRR5602114,,Senior,Jiangsu,0.46106574
SRR5602114,,Young,Jiangsu,0.53893423
SRR5602121,,Senior,Jiangsu,0.55775374
SRR5602121,,Young,Jiangsu,0.44224626
SRR5602153,,Senior,Jiangsu,0.5257435
SRR5602153,,Young,Jiangsu,0.4742566
SRR5602165,,Senior,Jiangsu,0.568171
SRR5602165,,Young,Jiangsu,0.431829
SRR5602166,,Senior,Jiangsu,0.57263345
SRR5602166,,Young,Jiangsu,0.42736655
SRR5602191,,Senior,Jiangsu,0.47757414
SRR5602191,,Young,Jiangsu,0.5224259
SRR5602202,,Senior,Jiangsu,0.50187314
SRR5602202,,Young,Jiangsu,0.49812686
SRR5602204,,Senior,Jiangsu,0.34404403
SRR5602204,,Young,Jiangsu,0.655956
SRR5602224,,Senior,Jiangsu,0.5234213
SRR5602224,,Young,Jiangsu,0.47657865
SRR5602225,,Senior,Jiangsu,0.43642578
SRR5602225,,Young,Jiangsu,0.56357425
SRR5602231,,Senior,Jiangsu,0.56914586
SRR5602231,,Young,Jiangsu,0.4308541
SRR5602258,,Senior,Jiangsu,0.028865347
SRR5602258,,Young,Jiangsu,0.97113466
SRR5602261,,Senior,Jiangsu,0.35432294
SRR5602261,,Young,Jiangsu,0.6456771
SRR5602267,,Senior,Jiangsu,0.4280954
SRR5602267,,Young,Jiangsu,0.5719046
SRR5602270,,Senior,Jiangsu,0.46409413
SRR5602270,,Young,Jiangsu,0.53590584
SRR5602273,,Senior,Jiangsu,0.041170746
SRR5602273,,Young,Jiangsu,0.9588292
SRR5602275,,Senior,Jiangsu,0.36937383
SRR5602275,,Young,Jiangsu,0.63062614
SRR5602279,,Senior,Jiangsu,0.028849322
SRR5602279,,Young,Jiangsu,0.97115064
SRR5602297,,Senior,Jiangsu,0.5504126
SRR5602297,,Young,Jiangsu,0.44958743
SRR5602312,,Senior,Jiangsu,0.56842077
SRR5602312,,Young,Jiangsu,0.43157926
SRR5602313,,Senior,Jiangsu,0.5088336
SRR5602313,,Young,Jiangsu,0.49116638
SRR5602315,,Senior,Jiangsu,0.375886
SRR5602315,,Young,Jiangsu,0.62411404
SRR5602331,,Senior,Jiangsu,0.537355
SRR5602331,,Young,Jiangsu,0.46264502
SRR5602338,,Senior,Jiangsu,0.42047745
SRR5602338,,Young,Jiangsu,0.5795226
SRR5610014,,Senior,Jiangsu,0.56932116
SRR5610014,,Young,Jiangsu,0.43067887
C054,,Senior,Italy,0.08710419
C054,,Young,Italy,0.91289586
K108,,Senior,Italy,0.41270146
K108,,Young,Italy,0.58729863
K316,,Senior,Italy,0.053243596
K316,,Young,Italy,0.94675636
SRR3679936,,Senior,Sichuan,0.28023568
SRR3679936,,Young,Sichuan,0.7197643
SRR3679973,,Senior,Sichuan,0.02862134
SRR3679973,,Young,Sichuan,0.9713787
SRR3679975,,Senior,Sichuan,0.5014091
SRR3679975,,Young,Sichuan,0.49859083
SRR3679983,,Senior,Sichuan,0.55707824
SRR3679983,,Young,Sichuan,0.4429217
SRR3679994,,Senior,Sichuan,0.2655433
SRR3679994,,Young,Sichuan,0.73445666
SRR3680017,,Senior,Sichuan,0.2664016
SRR3680017,,Young,Sichuan,0.7335984
SRR3680024,,Senior,Sichuan,0.02862134
SRR3680024,,Young,Sichuan,0.9713787
SRR3680043,,Senior,Sichuan,0.36150786
SRR3680043,,Young,Sichuan,0.6384921
SRR3680064,,Senior,Sichuan,0.37484387
SRR3680064,,Young,Sichuan,0.62515616
SRR3680065,,Senior,Sichuan,0.27854595
SRR3680065,,Young,Sichuan,0.7214541
SRR3680072,,Senior,Sichuan,0.26118788
SRR3680072,,Young,Sichuan,0.738812
SRR3680080,,Senior,Sichuan,0.53832126
SRR3680080,,Young,Sichuan,0.46167883
SRR3680083,,Senior,Sichuan,0.5174443
SRR3680083,,Young,Sichuan,0.4825557
SRR3680086,,Senior,Sichuan,0.28104654
SRR3680086,,Young,Sichuan,0.71895343
SRR5601926,,Senior,Jiangsu,0.2783026
SRR5601926,,Young,Jiangsu,0.7216974
SRR5601933,,Senior,Jiangsu,0.05901445
SRR5601933,,Young,Jiangsu,0.94098556
SRR5601934,,Senior,Jiangsu,0.02862134
SRR5601934,,Young,Jiangsu,0.9713787
SRR5601985,,Senior,Jiangsu,0.2759081
SRR5601985,,Young,Jiangsu,0.72409195
SRR5602017,,Senior,Jiangsu,0.5692424
SRR5602017,,Young,Jiangsu,0.43075755
SRR5602020,,Senior,Jiangsu,0.02862134
SRR5602020,,Young,Jiangsu,0.9713787
SRR5602036,,Senior,Jiangsu,0.028621359
SRR5602036,,Young,Jiangsu,0.9713786
SRR5602054,,Senior,Jiangsu,0.5450399
SRR5602054,,Young,Jiangsu,0.45496014
SRR5602057,,Senior,Jiangsu,0.33596617
SRR5602057,,Young,Jiangsu,0.66403383
SRR5602093,,Senior,Jiangsu,0.29196733
SRR5602093,,Young,Jiangsu,0.70803267
SRR5602094,,Senior,Jiangsu,0.5096851
SRR5602094,,Young,Jiangsu,0.4903149
SRR5602098,,Senior,Jiangsu,0.27267262
SRR5602098,,Young,Jiangsu,0.72732735
SRR5602116,,Senior,Jiangsu,0.02862134
SRR5602116,,Young,Jiangsu,0.9713787
SRR5602132,,Senior,Jiangsu,0.49005046
SRR5602132,,Young,Jiangsu,0.5099495
SRR5602133,,Senior,Jiangsu,0.5014091
SRR5602133,,Young,Jiangsu,0.49859083
SRR5602136,,Senior,Jiangsu,0.51892215
SRR5602136,,Young,Jiangsu,0.48107785
SRR5602151,,Senior,Jiangsu,0.543638
SRR5602151,,Young,Jiangsu,0.45636207
SRR5602172,,Senior,Jiangsu,0.531741
SRR5602172,,Young,Jiangsu,0.46825895
SRR5602178,,Senior,Jiangsu,0.037026815
SRR5602178,,Young,Jiangsu,0.96297324
SRR5602201,,Senior,Jiangsu,0.5181614
SRR5602201,,Young,Jiangsu,0.48183858
SRR5602232,,Senior,Jiangsu,0.46250007
SRR5602232,,Young,Jiangsu,0.53749996
SRR5602233,,Senior,Jiangsu,0.27965382
SRR5602233,,Young,Jiangsu,0.7203462
SRR5602248,,Senior,Jiangsu,0.38182315
SRR5602248,,Young,Jiangsu,0.6181769
SRR5602262,,Senior,Jiangsu,0.36899045
SRR5602262,,Young,Jiangsu,0.6310095
SRR5602263,,Senior,Jiangsu,0.5014091
SRR5602263,,Young,Jiangsu,0.49859083
SRR5602266,,Senior,Jiangsu,0.2844405
SRR5602266,,Young,Jiangsu,0.71555954
SRR5602270,,Senior,Jiangsu,0.33426535
SRR5602270,,Young,Jiangsu,0.66573465
SRR5602271,,Senior,Jiangsu,0.02862134
SRR5602271,,Young,Jiangsu,0.9713787
SRR5602281,,Senior,Jiangsu,0.48322144
SRR5602281,,Young,Jiangsu,0.5167786
SRR5602313,,Senior,Jiangsu,0.3992736
SRR5602313,,Young,Jiangsu,0.60072637
SRR5602328,,Senior,Jiangsu,0.46977866
SRR5602328,,Young,Jiangsu,0.5302214
SRR5602330,,Senior,Jiangsu,0.5277078
SRR5602330,,Young,Jiangsu,0.47229213
SRR5602337,,Senior,Jiangsu,0.502285
SRR5602337,,Young,Jiangsu,0.49771497
SRR5602338,,Senior,Jiangsu,0.3587818
SRR5602338,,Young,Jiangsu,0.64121825
SRR5602353,,Senior,Jiangsu,0.5341786
SRR5602353,,Young,Jiangsu,0.4658214
SRR5610008,,Senior,Jiangsu,0.07700831
SRR5610008,,Young,Jiangsu,0.9229917
SRR5610010,,Senior,Jiangsu,0.502244
SRR5610010,,Young,Jiangsu,0.49775603
SRR5610085,,Senior,Jiangsu,0.062084526
SRR5610085,,Young,Jiangsu,0.93791544
C018,,Senior,Italy,0.5448423
C018,,Young,Italy,0.45515764
K100,,Senior,Italy,0.48133507
K100,,Young,Italy,0.51866496
K119,,Senior,Italy,0.54643965
K119,,Young,Italy,0.45356038
K124,,Senior,Italy,0.030729767
K124,,Young,Italy,0.96927017
K301,,Senior,Italy,0.46424702
K301,,Young,Italy,0.5357531
SRR3679968,,Senior,Sichuan,0.55984604
SRR3679968,,Young,Sichuan,0.44015393
SRR3679973,,Senior,Sichuan,0.028621245
SRR3679973,,Young,Sichuan,0.9713787
SRR3679974,,Senior,Sichuan,0.5400068
SRR3679974,,Young,Sichuan,0.4599932
SRR3679979,,Senior,Sichuan,0.5014091
SRR3679979,,Young,Sichuan,0.49859083
SRR3679990,,Senior,Sichuan,0.5160357
SRR3679990,,Young,Sichuan,0.48396435
SRR3679992,,Senior,Sichuan,0.5301421
SRR3679992,,Young,Sichuan,0.46985787
SRR3680017,,Senior,Sichuan,0.4727363
SRR3680017,,Young,Sichuan,0.5272637
SRR3680035,,Senior,Sichuan,0.48003918
SRR3680035,,Young,Sichuan,0.51996076
SRR3680042,,Senior,Sichuan,0.5285685
SRR3680042,,Young,Sichuan,0.47143155
SRR3680048,,Senior,Sichuan,0.46110106
SRR3680048,,Young,Sichuan,0.53889894
SRR3680083,,Senior,Sichuan,0.3574505
SRR3680083,,Young,Sichuan,0.6425496
SRR3680086,,Senior,Sichuan,0.5223326
SRR3680086,,Young,Sichuan,0.4776674
SRR5601959,,Senior,Jiangsu,0.028621245
SRR5601959,,Young,Jiangsu,0.9713787
SRR5601982,,Senior,Jiangsu,0.5033736
SRR5601982,,Young,Jiangsu,0.49662632
SRR5601984,,Senior,Jiangsu,0.5228801
SRR5601984,,Young,Jiangsu,0.4771199
SRR5601993,,Senior,Jiangsu,0.5083251
SRR5601993,,Young,Jiangsu,0.4916749
SRR5602011,,Senior,Jiangsu,0.4654273
SRR5602011,,Young,Jiangsu,0.53457266
SRR5602012,,Senior,Jiangsu,0.5542996
SRR5602012,,Young,Jiangsu,0.44570038
SRR5602014,,Senior,Jiangsu,0.51120263
SRR5602014,,Young,Jiangsu,0.48879737
SRR5602015,,Senior,Jiangsu,0.52204317
SRR5602015,,Young,Jiangsu,0.4779568
SRR5602017,,Senior,Jiangsu,0.51811266
SRR5602017,,Young,Jiangsu,0.4818873
SRR5602079,,Senior,Jiangsu,0.51815
SRR5602079,,Young,Jiangsu,0.48185006
SRR5602135,,Senior,Jiangsu,0.45610425
SRR5602135,,Young,Jiangsu,0.5438957
SRR5602140,,Senior,Jiangsu,0.46523887
SRR5602140,,Young,Jiangsu,0.53476113
SRR5602142,,Senior,Jiangsu,0.50311196
SRR5602142,,Young,Jiangsu,0.49688807
SRR5602143,,Senior,Jiangsu,0.07372821
SRR5602143,,Young,Jiangsu,0.9262718
SRR5602147,,Senior,Jiangsu,0.05787771
SRR5602147,,Young,Jiangsu,0.9421223
SRR5602148,,Senior,Jiangsu,0.5624424
SRR5602148,,Young,Jiangsu,0.43755755
SRR5602157,,Senior,Jiangsu,0.31278
SRR5602157,,Young,Jiangsu,0.68722
SRR5602174,,Senior,Jiangsu,0.14775653
SRR5602174,,Young,Jiangsu,0.8522435
SRR5602177,,Senior,Jiangsu,0.4321723
SRR5602177,,Young,Jiangsu,0.5678277
SRR5602181,,Senior,Jiangsu,0.54308605
SRR5602181,,Young,Jiangsu,0.45691392
SRR5602185,,Senior,Jiangsu,0.044571944
SRR5602185,,Young,Jiangsu,0.95542806
SRR5602197,,Senior,Jiangsu,0.44363448
SRR5602197,,Young,Jiangsu,0.55636555
SRR5602201,,Senior,Jiangsu,0.50796354
SRR5602201,,Young,Jiangsu,0.4920365
SRR5602212,,Senior,Jiangsu,0.08436649
SRR5602212,,Young,Jiangsu,0.91563356
SRR5602214,,Senior,Jiangsu,0.51895195
SRR5602214,,Young,Jiangsu,0.48104808
SRR5602230,,Senior,Jiangsu,0.5132876
SRR5602230,,Young,Jiangsu,0.4867124
SRR5602231,,Senior,Jiangsu,0.56976616
SRR5602231,,Young,Jiangsu,0.43023384
SRR5602252,,Senior,Jiangsu,0.042170953
SRR5602252,,Young,Jiangsu,0.957829
SRR5602266,,Senior,Jiangsu,0.4068938
SRR5602266,,Young,Jiangsu,0.5931062
SRR5602273,,Senior,Jiangsu,0.062298298
SRR5602273,,Young,Jiangsu,0.9377017
SRR5602281,,Senior,Jiangsu,0.5101004
SRR5602281,,Young,Jiangsu,0.4898995
SRR5602286,,Senior,Jiangsu,0.5448985
SRR5602286,,Young,Jiangsu,0.4551015
SRR5602293,,Senior,Jiangsu,0.21162513
SRR5602293,,Young,Jiangsu,0.78837484
SRR5602304,,Senior,Jiangsu,0.5101072
SRR5602304,,Young,Jiangsu,0.4898928
SRR5602314,,Senior,Jiangsu,0.028621394
SRR5602314,,Young,Jiangsu,0.9713786
SRR5602327,,Senior,Jiangsu,0.52779084
SRR5602327,,Young,Jiangsu,0.47220922
SRR5602339,,Senior,Jiangsu,0.03258854
SRR5602339,,Young,Jiangsu,0.9674115
SRR5610011,,Senior,Jiangsu,0.05533785
SRR5610011,,Young,Jiangsu,0.9446621
C011,,Senior,Italy,0.3975888
C011,,Young,Italy,0.6024112
C024,,Senior,Italy,0.033654395
C024,,Young,Italy,0.96634555
K108,,Senior,Italy,0.50434154
K108,,Young,Italy,0.49565846
SRR3679936,,Senior,Sichuan,0.22163877
SRR3679936,,Young,Sichuan,0.77836126
SRR3679963,,Senior,Sichuan,0.20797591
SRR3679963,,Young,Sichuan,0.79202414
SRR3679969,,Senior,Sichuan,0.23173924
SRR3679969,,Young,Sichuan,0.7682607
SRR3679976,,Senior,Sichuan,0.3228728
SRR3679976,,Young,Sichuan,0.6771272
SRR3679991,,Senior,Sichuan,0.20739645
SRR3679991,,Young,Sichuan,0.7926036
SRR3680059,,Senior,Sichuan,0.316421
SRR3680059,,Young,Sichuan,0.68357897
SRR3680064,,Senior,Sichuan,0.29693004
SRR3680064,,Young,Sichuan,0.7030699
SRR3680079,,Senior,Sichuan,0.5645046
SRR3680079,,Young,Sichuan,0.4354954
SRR3680085,,Senior,Sichuan,0.5683304
SRR3680085,,Young,Sichuan,0.4316696
SRR3680086,,Senior,Sichuan,0.20298451
SRR3680086,,Young,Sichuan,0.7970155
SRR5601959,,Senior,Jiangsu,0.028621402
SRR5601959,,Young,Jiangsu,0.9713786
SRR5601983,,Senior,Jiangsu,0.56647664
SRR5601983,,Young,Jiangsu,0.4335233
SRR5602005,,Senior,Jiangsu,0.028621402
SRR5602005,,Young,Jiangsu,0.9713786
SRR5602011,,Senior,Jiangsu,0.20432322
SRR5602011,,Young,Jiangsu,0.79567677
SRR5602012,,Senior,Jiangsu,0.5517835
SRR5602012,,Young,Jiangsu,0.44821656
SRR5602018,,Senior,Jiangsu,0.2129155
SRR5602018,,Young,Jiangsu,0.7870845
SRR5602023,,Senior,Jiangsu,0.5704312
SRR5602023,,Young,Jiangsu,0.42956883
SRR5602027,,Senior,Jiangsu,0.21858479
SRR5602027,,Young,Jiangsu,0.7814152
SRR5602122,,Senior,Jiangsu,0.23514228
SRR5602122,,Young,Jiangsu,0.76485777
SRR5602123,,Senior,Jiangsu,0.028621402
SRR5602123,,Young,Jiangsu,0.9713786
SRR5602141,,Senior,Jiangsu,0.25044873
SRR5602141,,Young,Jiangsu,0.7495513
SRR5602142,,Senior,Jiangsu,0.5704234
SRR5602142,,Young,Jiangsu,0.42957658
SRR5602151,,Senior,Jiangsu,0.56133467
SRR5602151,,Young,Jiangsu,0.43866533
SRR5602154,,Senior,Jiangsu,0.55477476
SRR5602154,,Young,Jiangsu,0.44522524
SRR5602169,,Senior,Jiangsu,0.08717278
SRR5602169,,Young,Jiangsu,0.9128272
SRR5602176,,Senior,Jiangsu,0.56662524
SRR5602176,,Young,Jiangsu,0.43337482
SRR5602187,,Senior,Jiangsu,0.035994112
SRR5602187,,Young,Jiangsu,0.96400595
SRR5602198,,Senior,Jiangsu,0.5696901
SRR5602198,,Young,Jiangsu,0.43030986
SRR5602199,,Senior,Jiangsu,0.20987932
SRR5602199,,Young,Jiangsu,0.7901206
SRR5602223,,Senior,Jiangsu,0.28715116
SRR5602223,,Young,Jiangsu,0.71284884
SRR5602224,,Senior,Jiangsu,0.49051186
SRR5602224,,Young,Jiangsu,0.50948805
SRR5602246,,Senior,Jiangsu,0.073042735
SRR5602246,,Young,Jiangsu,0.92695725
SRR5602248,,Senior,Jiangsu,0.4101804
SRR5602248,,Young,Jiangsu,0.5898196
SRR5602257,,Senior,Jiangsu,0.3293169
SRR5602257,,Young,Jiangsu,0.6706831
SRR5602258,,Senior,Jiangsu,0.029674876
SRR5602258,,Young,Jiangsu,0.9703251
SRR5602278,,Senior,Jiangsu,0.032340296
SRR5602278,,Young,Jiangsu,0.9676597
SRR5602285,,Senior,Jiangsu,0.15538543
SRR5602285,,Young,Jiangsu,0.84461457
SRR5602292,,Senior,Jiangsu,0.52828985
SRR5602292,,Young,Jiangsu,0.4717102
SRR5602293,,Senior,Jiangsu,0.16834675
SRR5602293,,Young,Jiangsu,0.8316533
SRR5602294,,Senior,Jiangsu,0.5407277
SRR5602294,,Young,Jiangsu,0.45927235
SRR5602297,,Senior,Jiangsu,0.035150994
SRR5602297,,Young,Jiangsu,0.96484905
SRR5602299,,Senior,Jiangsu,0.43225512
SRR5602299,,Young,Jiangsu,0.5677449
SRR5602302,,Senior,Jiangsu,0.34724638
SRR5602302,,Young,Jiangsu,0.65275365
SRR5602306,,Senior,Jiangsu,0.21380408
SRR5602306,,Young,Jiangsu,0.7861959
SRR5602317,,Senior,Jiangsu,0.03566178
SRR5602317,,Young,Jiangsu,0.9643382
SRR5602320,,Senior,Jiangsu,0.24448839
SRR5602320,,Young,Jiangsu,0.75551164
SRR5602331,,Senior,Jiangsu,0.028621402
SRR5602331,,Young,Jiangsu,0.9713786
SRR5602337,,Senior,Jiangsu,0.56988096
SRR5602337,,Young,Jiangsu,0.43011898
SRR5602339,,Senior,Jiangsu,0.033985555
SRR5602339,,Young,Jiangsu,0.9660145
SRR5602353,,Senior,Jiangsu,0.5688493
SRR5602353,,Young,Jiangsu,0.43115065
SRR5609969,,Senior,Jiangsu,0.14846979
SRR5609969,,Young,Jiangsu,0.8515302
SRR5610014,,Senior,Jiangsu,0.5667455
SRR5610014,,Young,Jiangsu,0.43325445
C002,,Senior,Italy,0.09285471
C002,,Young,Italy,0.90714526
C011,,Senior,Italy,0.5820402
C011,,Young,Italy,0.41795978
K304,,Senior,Italy,0.09892884
K304,,Young,Italy,0.9010712
K316,,Senior,Italy,0.2242148
K316,,Young,Italy,0.7757852
SRR3679965,,Senior,Sichuan,0.57752913
SRR3679965,,Young,Sichuan,0.42247084
SRR3679974,,Senior,Sichuan,0.57730913
SRR3679974,,Young,Sichuan,0.42269084
SRR3679979,,Senior,Sichuan,0.57753086
SRR3679979,,Young,Sichuan,0.4224691
SRR3679985,,Senior,Sichuan,0.07377365
SRR3679985,,Young,Sichuan,0.9262264
SRR3680002,,Senior,Sichuan,0.0669736
SRR3680002,,Young,Sichuan,0.9330264
SRR3680017,,Senior,Sichuan,0.05009141
SRR3680017,,Young,Sichuan,0.9499086
SRR3680034,,Senior,Sichuan,0.05449948
SRR3680034,,Young,Sichuan,0.9455005
SRR3680046,,Senior,Sichuan,0.5770161
SRR3680046,,Young,Sichuan,0.42298386
SRR3680048,,Senior,Sichuan,0.0491703
SRR3680048,,Young,Sichuan,0.95082974
SRR3680058,,Senior,Sichuan,0.5775309
SRR3680058,,Young,Sichuan,0.4224691
SRR3680074,,Senior,Sichuan,0.046202734
SRR3680074,,Young,Sichuan,0.9537973
SRR5601923,,Senior,Jiangsu,0.5775309
SRR5601923,,Young,Jiangsu,0.4224691
SRR5601928,,Senior,Jiangsu,0.5772171
SRR5601928,,Young,Jiangsu,0.422783
SRR5601931,,Senior,Jiangsu,0.05382213
SRR5601931,,Young,Jiangsu,0.9461779
SRR5601981,,Senior,Jiangsu,0.047088146
SRR5601981,,Young,Jiangsu,0.95291185
SRR5601982,,Senior,Jiangsu,0.05432519
SRR5601982,,Young,Jiangsu,0.9456748
SRR5601986,,Senior,Jiangsu,0.5775309
SRR5601986,,Young,Jiangsu,0.4224691
SRR5601989,,Senior,Jiangsu,0.57749236
SRR5601989,,Young,Jiangsu,0.42250764
SRR5601992,,Senior,Jiangsu,0.48526973
SRR5601992,,Young,Jiangsu,0.5147303
SRR5602008,,Senior,Jiangsu,0.57723683
SRR5602008,,Young,Jiangsu,0.4227632
SRR5602012,,Senior,Jiangsu,0.57978934
SRR5602012,,Young,Jiangsu,0.42021063
SRR5602018,,Senior,Jiangsu,0.04962073
SRR5602018,,Young,Jiangsu,0.95037925
SRR5602022,,Senior,Jiangsu,0.047763992
SRR5602022,,Young,Jiangsu,0.952236
SRR5602027,,Senior,Jiangsu,0.05194304
SRR5602027,,Young,Jiangsu,0.94805694
SRR5602031,,Senior,Jiangsu,0.52885664
SRR5602031,,Young,Jiangsu,0.4711434
SRR5602035,,Senior,Jiangsu,0.06374938
SRR5602035,,Young,Jiangsu,0.9362506
SRR5602058,,Senior,Jiangsu,0.05819408
SRR5602058,,Young,Jiangsu,0.94180596
SRR5602066,,Senior,Jiangsu,0.0680181
SRR5602066,,Young,Jiangsu,0.9319819
SRR5602117,,Senior,Jiangsu,0.5772181
SRR5602117,,Young,Jiangsu,0.4227819
SRR5602121,,Senior,Jiangsu,0.56656253
SRR5602121,,Young,Jiangsu,0.43343744
SRR5602141,,Senior,Jiangsu,0.07252991
SRR5602141,,Young,Jiangsu,0.9274701
SRR5602152,,Senior,Jiangsu,0.57754403
SRR5602152,,Young,Jiangsu,0.4224559
SRR5602165,,Senior,Jiangsu,0.5775309
SRR5602165,,Young,Jiangsu,0.42246908
SRR5602169,,Senior,Jiangsu,0.5775309
SRR5602169,,Young,Jiangsu,0.4224691
SRR5602177,,Senior,Jiangsu,0.5775309
SRR5602177,,Young,Jiangsu,0.4224691
SRR5602180,,Senior,Jiangsu,0.5775309
SRR5602180,,Young,Jiangsu,0.4224691
SRR5602189,,Senior,Jiangsu,0.57752746
SRR5602189,,Young,Jiangsu,0.42247257
SRR5602191,,Senior,Jiangsu,0.50213736
SRR5602191,,Young,Jiangsu,0.4978627
SRR5602225,,Senior,Jiangsu,0.5775309
SRR5602225,,Young,Jiangsu,0.4224691
SRR5602264,,Senior,Jiangsu,0.5774228
SRR5602264,,Young,Jiangsu,0.42257717
SRR5602271,,Senior,Jiangsu,0.5775309
SRR5602271,,Young,Jiangsu,0.4224691
SRR5602280,,Senior,Jiangsu,0.071937665
SRR5602280,,Young,Jiangsu,0.9280623
SRR5602281,,Senior,Jiangsu,0.57699025
SRR5602281,,Young,Jiangsu,0.42300975
SRR5602285,,Senior,Jiangsu,0.29612833
SRR5602285,,Young,Jiangsu,0.7038717
SRR5602289,,Senior,Jiangsu,0.5775309
SRR5602289,,Young,Jiangsu,0.4224691
SRR5602315,,Senior,Jiangsu,0.050689965
SRR5602315,,Young,Jiangsu,0.94931
SRR5602320,,Senior,Jiangsu,0.053393252
SRR5602320,,Young,Jiangsu,0.9466067
SRR5602330,,Senior,Jiangsu,0.5775309
SRR5602330,,Young,Jiangsu,0.4224691
SRR5602331,,Senior,Jiangsu,0.5374651
SRR5602331,,Young,Jiangsu,0.4625349
SRR5602353,,Senior,Jiangsu,0.57752633
SRR5602353,,Young,Jiangsu,0.42247367
SRR5610011,,Senior,Jiangsu,0.5775309
SRR5610011,,Young,Jiangsu,0.4224691
C007,,Senior,Italy,0.0920478
C007,,Young,Italy,0.90795213
C018,,Senior,Italy,0.52698815
C018,,Young,Italy,0.47301188
K106,,Senior,Italy,0.515829
K106,,Young,Italy,0.48417094
K119,,Senior,Italy,0.16610545
K119,,Young,Italy,0.83389455
K309,,Senior,Italy,0.50880927
K309,,Young,Italy,0.4911908
SRR3679962,,Senior,Sichuan,0.028620547
SRR3679962,,Young,Sichuan,0.9713795
SRR3679969,,Senior,Sichuan,0.332235
SRR3679969,,Young,Sichuan,0.66776496
SRR3679974,,Senior,Sichuan,0.54904896
SRR3679974,,Young,Sichuan,0.45095107
SRR3679985,,Senior,Sichuan,0.31482095
SRR3679985,,Young,Sichuan,0.6851791
SRR3679988,,Senior,Sichuan,0.5158314
SRR3679988,,Young,Sichuan,0.48416862
SRR3680036,,Senior,Sichuan,0.31579024
SRR3680036,,Young,Sichuan,0.68420976
SRR3680049,,Senior,Sichuan,0.028620547
SRR3680049,,Young,Sichuan,0.9713795
SRR3680058,,Senior,Sichuan,0.5701423
SRR3680058,,Young,Sichuan,0.42985764
SRR3680093,,Senior,Sichuan,0.25866455
SRR3680093,,Young,Sichuan,0.74133545
SRR5601925,,Senior,Jiangsu,0.31451234
SRR5601925,,Young,Jiangsu,0.6854877
SRR5601927,,Senior,Jiangsu,0.33399624
SRR5601927,,Young,Jiangsu,0.66600376
SRR5601929,,Senior,Jiangsu,0.3318349
SRR5601929,,Young,Jiangsu,0.66816515
SRR5601933,,Senior,Jiangsu,0.053063925
SRR5601933,,Young,Jiangsu,0.946936
SRR5601942,,Senior,Jiangsu,0.43673813
SRR5601942,,Young,Jiangsu,0.56326187
SRR5601981,,Senior,Jiangsu,0.3227089
SRR5601981,,Young,Jiangsu,0.6772911
SRR5601982,,Senior,Jiangsu,0.36678007
SRR5601982,,Young,Jiangsu,0.6332199
SRR5601985,,Senior,Jiangsu,0.33124855
SRR5601985,,Young,Jiangsu,0.6687514
SRR5601988,,Senior,Jiangsu,0.5032309
SRR5601988,,Young,Jiangsu,0.49676904
SRR5601994,,Senior,Jiangsu,0.334882
SRR5601994,,Young,Jiangsu,0.665118
SRR5601996,,Senior,Jiangsu,0.028620547
SRR5601996,,Young,Jiangsu,0.9713795
SRR5602012,,Senior,Jiangsu,0.54856086
SRR5602012,,Young,Jiangsu,0.4514391
SRR5602017,,Senior,Jiangsu,0.5678752
SRR5602017,,Young,Jiangsu,0.43212485
SRR5602030,,Senior,Jiangsu,0.5638341
SRR5602030,,Young,Jiangsu,0.43616596
SRR5602032,,Senior,Jiangsu,0.34540883
SRR5602032,,Young,Jiangsu,0.65459114
SRR5602060,,Senior,Jiangsu,0.5372043
SRR5602060,,Young,Jiangsu,0.46279562
SRR5602096,,Senior,Jiangsu,0.34750468
SRR5602096,,Young,Jiangsu,0.6524953
SRR5602098,,Senior,Jiangsu,0.34344277
SRR5602098,,Young,Jiangsu,0.6565572
SRR5602099,,Senior,Jiangsu,0.5534905
SRR5602099,,Young,Jiangsu,0.44650948
SRR5602139,,Senior,Jiangsu,0.48904
SRR5602139,,Young,Jiangsu,0.51096004
SRR5602141,,Senior,Jiangsu,0.52166235
SRR5602141,,Young,Jiangsu,0.47833765
SRR5602142,,Senior,Jiangsu,0.52568406
SRR5602142,,Young,Jiangsu,0.4743159
SRR5602175,,Senior,Jiangsu,0.028620547
