Samples	TL18	TL87	TL23	TL63	TL120	TL6	TL14	TL92	TL81	TL57	TL71	TL73	TL96	100a	TL91	TL59	TL16	TL77	TL30	TL102	TL117	TL2	TL109	TL64	TL76	TL112
k__Bacteria;p__None;c__None;o__None;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__None;o__Chloroplast;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Burkholderiales;o__Betaproteobacteria;f__Alcaligenaceae;g__Sutterella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013434950412819386	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetales;o__Actinobacteria;f__Actinomycetaceae;g__Actinomyces;s__	0.0	1.2124886329190664e-05	0.0	0.0	0.0	5.522878524286858e-05	4.6288795796977335e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.087934857682941e-06	0.0	1.383087604768886e-05	0.0	0.0	0.0	0.0	3.6792435475266276e-05	0.0	0.0	2.4427182568762522e-05	0.0
k__Bacteria;p__None;c__None;o__None;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8396217737633138e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Aeromonadales;o__Gammaproteobacteria;f__Succinivibrionaceae;g__Anaerobiospirillum;s__	0.0	0.0	6.347795727933477e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriales;o__Coriobacteriia;f__Coriobacteriaceae;g__Olsenella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__S24-7;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriales;o__Flavobacteriia;f__Flavobacteriaceae;g__Chryseobacterium;s__	9.271363539435744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016351001498841804	1.6067612513456625e-05	0.0	0.0	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001607665348381081
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__None;o__None;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XIII;g__Mogibacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Selenomonas;s__	0.0	0.0	0.0	0.000340657468915006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Sporobacter;s__	0.0	1.2124886329190664e-05	0.0	0.0	4.7916433739558206e-05	6.903598155358573e-05	0.0	0.0	0.0	2.725166916473634e-05	1.6067612513456625e-05	0.0	0.0	2.4219525781685195e-05	0.0	0.0	1.383087604768886e-05	0.00014099201985167642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Aerococcaceae;g__Aerococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1492628143066575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__None;o__Opitutae;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.964589870013448e-05	0.0	0.0001607665348381081
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Campylobacterales;o__Epsilonproteobacteria;f__Campylobacteraceae;g__Campylobacter;s__	0.0	2.424977265838133e-05	0.0	0.0	0.0	0.0	6.943319369546602e-05	4.088808929958703e-05	1.6230077579770833e-05	0.0	0.0003534874752960458	0.0	0.0	0.0	3.6351739430731764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__None;c__None;o__None;f__None;g__None;s__	0.0	9.699909063352531e-05	0.0	0.0	0.0	0.0	0.0	1.3629363099862344e-05	0.0	5.450333832947268e-05	3.213522502691325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.001166938952422e-05	0.0	5.5903398926654734e-05	0.0	0.0	0.0	0.0	0.0006752194463200541
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XI;g__Anaerosalibacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriales;o__Coriobacteriia;f__Coriobacteriaceae;g__Eggerthella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Shuttleworthia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6067612513456625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__vadinBB60;g__None;s__	0.0	0.0	0.0	0.0	3.1944289159705475e-05	0.0	0.0	0.0	0.0	0.0	0.0002731494127287626	0.0	0.0	0.0	0.0	0.0	0.0	0.0005498688774215379	0.0	0.0	0.0012997540250447226	9.198108868816572e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__Pseudomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	1.2124886329190664e-05	0.0	0.0	0.0	0.0	0.0	1.3629363099862344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.819840397033528e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2297605955502916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__None;s__	9.271363539435744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1681662653656065e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.0003893972686563013	0.0005334949984843892	0.0010473862951090233	0.0	0.0002715264578574965	2.761439262143429e-05	0.0002777327747818641	4.088808929958703e-05	1.6230077579770833e-05	0.0	3.213522502691325e-05	1.6890465332319907e-05	0.00013971358714634998	0.00021797573203516675	0.0034443273110618343	0.002986972658849276	0.0	1.409920198516764e-05	1.667055646317474e-05	0.0044195919401850215	6.987924865831842e-05	0.0	0.00012310385862205746	1.4940983116689078e-05	0.0	0.0002572264557409729
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Fastidiosipila;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	0.0	0.00028749860243734926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.087934857682941e-06	0.0	0.0	8.459521191100583e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.00011125636247322893	9.699909063352531e-05	6.347795727933477e-05	0.0004542099585533413	0.0001277771566388219	0.0013945268273824318	0.0004165991621727961	0.0016355235719834813	0.0003570617067549583	0.06270609074805833	0.000514163600430612	0.00011823325732623933	0.00010478519035976248	2.4219525781685195e-05	0.00025446217601512235	2.9573986721279963e-05	0.0001936322646676441	2.819840397033528e-05	3.334111292634948e-05	7.920415663414016e-05	0.0016910778175313061	0.04216413105465516	0.03851782954219043	4.482294935006723e-05	9.770873027505009e-05	0.00028937976270859456
k__Bacteria;p__Actinobacteria;c__Coriobacteriales;o__Coriobacteriia;f__Coriobacteriaceae;g__Slackia;s__	0.0	0.0	0.0	0.0	3.1944289159705475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__None;s__	9.271363539435744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Methylophilales;o__Betaproteobacteria;f__Methylophilaceae;g__Methylobacillus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4940983116689078e-05	0.0	3.215330696762162e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.00038012590511686556	0.0005819945438011519	0.0002856508077570064	0.0011923011412025208	0.0006229136386142567	0.003023775992047055	0.0013423750781123428	0.00021806980959779748	0.0007465835686694582	0.0017168551573783894	0.0017353021514533154	0.00010134279199391944	0.0006811037373384562	4.843905156337039e-05	0.0006270675051801228	0.001508273322785278	0.008658128405853227	0.0037503877280545923	0.0	0.00030097579520973263	0.0038433586762075134	0.0006622638385547933	0.000697588532191659	0.00017929179740026893	0.0005862523816503004	0.0005466062184495675
k__Bacteria;p__Proteobacteria;c__Rhizobiales;o__Alphaproteobacteria;f__Methylobacteriaceae;g__Methylobacterium;s__	0.0	0.0	0.0	0.0	0.0	1.3807196310717145e-05	0.0	0.0	0.0	0.0	0.0	1.6890465332319907e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.215330696762162e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	1.8542727078871488e-05	0.00010912397696271596	0.0	0.0001987168568670868	6.388857831941095e-05	6.903598155358573e-05	9.257759159395467e-05	0.0001226642678987611	0.00017853085337747916	2.725166916473634e-05	4.820283754036988e-05	0.0	0.00020957038071952496	0.000871902928140667	0.00017267076229597587	7.39349668031999e-05	0.0	0.0	5.001166938952422e-05	3.1681662653656065e-05	0.00012578264758497318	0.0009749995400945567	0.000711266738705221	2.9881966233378163e-05	2.4427182568762522e-05	6.430661393524324e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XI;g__Tissierella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Intestinimonas;s__	0.0	0.0	0.0	0.0	1.5972144579852738e-05	1.3807196310717145e-05	2.3144397898488667e-05	0.0	1.6230077579770833e-05	0.0	0.0	0.0	0.0	0.0	9.087934857682941e-06	0.0	0.0	0.0	1.667055646317474e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	6.388857831941095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.383087604768886e-05	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Christensenellaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Butyricicoccus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__RF9;o__Mollicutes;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__Solobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Bdellovibrionales;o__Deltaproteobacteria;f__Bacteriovoracaceae;g__Bacteriovorax;s__	0.0	0.0	0.0	8.516436722875149e-05	0.0	2.761439262143429e-05	0.0	0.0	0.0	8.175500749420902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.819840397033528e-05	1.667055646317474e-05	3.1681662653656065e-05	0.0	0.0	0.0	0.0	0.0	3.215330696762162e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinomycetales;o__Actinobacteria;f__Actinomycetaceae;g__Mobiluncus;s__	0.0	0.0	0.0	0.0	1.5972144579852738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__RF9;o__Mollicutes;f__None;g__None;s__	0.0	0.0	0.0	0.0	3.1944289159705475e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Rhizobiales;o__Alphaproteobacteria;f__Bradyrhizobiaceae;g__Bradyrhizobium;s__	1.8542727078871488e-05	0.0	0.0001269559145586695	2.8388122409583832e-05	1.5972144579852738e-05	0.0	0.0	4.088808929958703e-05	0.0	0.0	1.6067612513456625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.667055646317474e-05	1.5840831326828033e-05	0.0	1.8396217737633138e-05	0.0	0.0	3.664077385314378e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5840831326828033e-05	2.7951699463327367e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_2;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00504523032922538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	0.0	0.0	2.8388122409583832e-05	0.00014374930121867463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011279361588134111	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	6.430661393524324e-05
k__Bacteria;p__Proteobacteria;c__Campylobacterales;o__Epsilonproteobacteria;f__Campylobacteraceae;g__Campylobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6067612513456625e-05	0.0	0.0	0.0	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725166916473634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020584834898344753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__None;c__None;o__None;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Johnsonella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.00011125636247322893	0.0	3.1738978639667385e-05	0.0	0.0	0.0003175655151464944	2.3144397898488667e-05	0.0001226642678987611	0.0	2.725166916473634e-05	0.0005623664379709819	1.6890465332319907e-05	3.492839678658749e-05	0.00016953668047179637	0.0	1.4786993360639981e-05	0.0	0.0	3.334111292634948e-05	0.0	0.0012298747763864045	0.0	2.735641302712388e-05	2.9881966233378163e-05	0.0	3.215330696762162e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Odoribacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XI;g__Murdochiella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriales;o__Flavobacteriia;f__Flavobacteriaceae;g__Flavobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6067612513456625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Streptomycetales;o__Actinobacteria;f__Streptomycetaceae;g__Streptomyces;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
